Ligand_SMILES,Decoy_SMILES,Actividad,psmis
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(c(c1)C)n2c(cc(n2)C(C)(C)C)NC(=O)CN(CCCOC)C(=O)Nc3ccc(cc3Cl)Cl,0,Cl[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(c(c1)C)n2c(cc(n2)C(C)(C)C)NC(=O)CN(CCCOC)C(=O)Nc3ccc(cc3Cl)Cl,0,O=C([R])N([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(c(c1)C)n2c(cc(n2)C(C)(C)C)NC(=O)CN(CCCOC)C(=O)Nc3ccc(cc3Cl)Cl,0,O=C(N([R])[R])N([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(c(c1)C)n2c(cc(n2)C(C)(C)C)NC(=O)CN(CCCOC)C(=O)Nc3ccc(cc3Cl)Cl,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(c(c1)C)n2c(cc(n2)C(C)(C)C)NC(=O)CN(CCCOC)C(=O)Nc3ccc(cc3Cl)Cl,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(c(c1)C)n2c(cc(n2)C(C)(C)C)NC(=O)CN(CCCOC)C(=O)Nc3ccc(cc3Cl)Cl,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCn1c(nnc1SCC(=O)Nc2c(c(cs2)c3cc(ccc3C)C)C(=O)OC)c4ccc(cc4)N(CC)CC,0,[R]N([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCn1c(nnc1SCC(=O)Nc2c(c(cs2)c3cc(ccc3C)C)C(=O)OC)c4ccc(cc4)N(CC)CC,0,[R]S[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCn1c(nnc1SCC(=O)Nc2c(c(cs2)c3cc(ccc3C)C)C(=O)OC)c4ccc(cc4)N(CC)CC,0,O=C([R])N([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCn1c(nnc1SCC(=O)Nc2c(c(cs2)c3cc(ccc3C)C)C(=O)OC)c4ccc(cc4)N(CC)CC,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCn1c(nnc1SCC(=O)Nc2c(c(cs2)c3cc(ccc3C)C)C(=O)OC)c4ccc(cc4)N(CC)CC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCn1c(nnc1SCC(=O)Nc2c(c(cs2)c3cc(ccc3C)C)C(=O)OC)c4ccc(cc4)N(CC)CC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCn1c(nnc1SCC(=O)Nc2c(c(cs2)c3cc(ccc3C)C)C(=O)OC)c4ccc(cc4)N(CC)CC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCn1c(nnc1SCC(=O)Nc2c(c(cs2)c3cc(ccc3C)C)C(=O)OC)c4ccc(cc4)N(CC)CC,0,[Sar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3ccc(c(c3OC)OC)OC)c4ccc(cc4)C(C)(C)C,0,[R]S[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3ccc(c(c3OC)OC)OC)c4ccc(cc4)C(C)(C)C,0,C=NN([R])C(=O)[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3ccc(c(c3OC)OC)OC)c4ccc(cc4)C(C)(C)C,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3ccc(c(c3OC)OC)OC)c4ccc(cc4)C(C)(C)C,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3ccc(c(c3OC)OC)OC)c4ccc(cc4)C(C)(C)C,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3ccc(c(c3OC)OC)OC)c4ccc(cc4)C(C)(C)C,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3ccc(c(c3OC)OC)OC)c4ccc(cc4)C(C)(C)C,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)n2c(nnc2SCC(=O)N/N=C/c3ccc(c(c3OC)OC)OC)c4ccc(cc4)C(C)(C)C,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@](O2)(CBr)OC)OC(=O)c3ccc(cc3)C)OC(=O)c4ccc(cc4)C,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@](O2)(CBr)OC)OC(=O)c3ccc(cc3)C)OC(=O)c4ccc(cc4)C,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@](O2)(CBr)OC)OC(=O)c3ccc(cc3)C)OC(=O)c4ccc(cc4)C,0,[R]OCO[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@](O2)(CBr)OC)OC(=O)c3ccc(cc3)C)OC(=O)c4ccc(cc4)C,0,[R]Br
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1ccc(cc1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@](O2)(CBr)OC)OC(=O)c3ccc(cc3)C)OC(=O)c4ccc(cc4)C,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CC[NH+](CC)c1ccc(cc1)N2C(=C(C(C(=C2C)C(=O)OCC)c3ccc(cc3)Br)C(=O)OCC)C,0,O=C(C=CN([R])C=CC(=O)O[R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CC[NH+](CC)c1ccc(cc1)N2C(=C(C(C(=C2C)C(=O)OCC)c3ccc(cc3)Br)C(=O)OCC)C,0,[R][N+]([R])([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CC[NH+](CC)c1ccc(cc1)N2C(=C(C(C(=C2C)C(=O)OCC)c3ccc(cc3)Br)C(=O)OCC)C,0,[R]Br
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCN(CC(=O)Nc1c(c(nn1c2ccc(cc2)C)C)c3ccccc3)C(=O)Nc4ccc(cc4)C(=O)OCC,0,O=C(N([R])[R])N([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCN(CC(=O)Nc1c(c(nn1c2ccc(cc2)C)C)c3ccccc3)C(=O)Nc4ccc(cc4)C(=O)OCC,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCN(CC(=O)Nc1c(c(nn1c2ccc(cc2)C)C)c3ccccc3)C(=O)Nc4ccc(cc4)C(=O)OCC,0,O=C([R])N([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCN(CC(=O)Nc1c(c(nn1c2ccc(cc2)C)C)c3ccccc3)C(=O)Nc4ccc(cc4)C(=O)OCC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCN(CC(=O)Nc1c(c(nn1c2ccc(cc2)C)C)c3ccccc3)C(=O)Nc4ccc(cc4)C(=O)OCC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)NC(=O)c2c3c(sc2/N=C\c4ccc(c(c4OC)OC)OC)C[C@@H](CC3)C(C)(C)C,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)NC(=O)c2c3c(sc2/N=C\c4ccc(c(c4OC)OC)OC)C[C@@H](CC3)C(C)(C)C,0,O=C([R])N([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)NC(=O)c2c3c(sc2/N=C\c4ccc(c(c4OC)OC)OC)C[C@@H](CC3)C(C)(C)C,0,C=N[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)NC(=O)c2c3c(sc2/N=C\c4ccc(c(c4OC)OC)OC)C[C@@H](CC3)C(C)(C)C,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)NC(=O)c2c3c(sc2/N=C\c4ccc(c(c4OC)OC)OC)C[C@@H](CC3)C(C)(C)C,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)NC(=O)c2c3c(sc2/N=C\c4ccc(c(c4OC)OC)OC)C[C@@H](CC3)C(C)(C)C,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)NC(=O)c2c3c(sc2/N=C\c4ccc(c(c4OC)OC)OC)C[C@@H](CC3)C(C)(C)C,0,[Sar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCCCCOC(=O)c1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)C(=O)OCC(=O)c4ccc(cc4)Br,0,O=C([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCCCCOC(=O)c1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)C(=O)OCC(=O)c4ccc(cc4)Br,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCCCCOC(=O)c1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)C(=O)OCC(=O)c4ccc(cc4)Br,0,[R]Br
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCCCCOC(=O)c1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)C(=O)OCC(=O)c4ccc(cc4)Br,0,O=C([R])N([R])C(=O)[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCCCCOC(=O)c1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)C(=O)OCC(=O)c4ccc(cc4)Br,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1cc(cc(c1)n2c(cc(c2C)C(=O)CSc3c4c5c(sc4ncn3)CCCC5)C)C(=O)OCC,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1cc(cc(c1)n2c(cc(c2C)C(=O)CSc3c4c5c(sc4ncn3)CCCC5)C)C(=O)OCC,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1cc(cc(c1)n2c(cc(c2C)C(=O)CSc3c4c5c(sc4ncn3)CCCC5)C)C(=O)OCC,0,O=C([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1cc(cc(c1)n2c(cc(c2C)C(=O)CSc3c4c5c(sc4ncn3)CCCC5)C)C(=O)OCC,0,[R]S[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1cc(cc(c1)n2c(cc(c2C)C(=O)CSc3c4c5c(sc4ncn3)CCCC5)C)C(=O)OCC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1cc(cc(c1)n2c(cc(c2C)C(=O)CSc3c4c5c(sc4ncn3)CCCC5)C)C(=O)OCC,0,[Sar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1cc(cc(c1)n2c(cc(c2C)C(=O)CSc3c4c5c(sc4ncn3)CCCC5)C)C(=O)OCC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1cc(cc(c1)n2c(cc(c2C)C(=O)CSc3c4c5c(sc4ncn3)CCCC5)C)C(=O)OCC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[R]S[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[Oar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,Cc1c(nc(o1)c2ccc(cc2OC)OC)CSc3nc(c(nn3)c4ccc(cc4)OC)c5ccc(cc5)OC,0,[Nar]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCCC(=O)N1c2ccccc2NC3=C([C@H]1c4ccccc4OCCC)C(=O)C[C@H](C3)c5ccc(cc5)OC,0,O=C([R])N([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCCC(=O)N1c2ccccc2NC3=C([C@H]1c4ccccc4OCCC)C(=O)C[C@H](C3)c5ccc(cc5)OC,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCCC(=O)N1c2ccccc2NC3=C([C@H]1c4ccccc4OCCC)C(=O)C[C@H](C3)c5ccc(cc5)OC,0,O=C([R])C=CN([R])[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCCCCC(=O)N1c2ccccc2NC3=C([C@H]1c4ccccc4OCCC)C(=O)C[C@H](C3)c5ccc(cc5)OC,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,COc1ccc(cc1OC)C(=O)Oc2ccc(cc2/C=N/NC(=O)COc3cccc4c3cccc4)Br,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,COc1ccc(cc1OC)C(=O)Oc2ccc(cc2/C=N/NC(=O)COc3cccc4c3cccc4)Br,0,[R]Br
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,COc1ccc(cc1OC)C(=O)Oc2ccc(cc2/C=N/NC(=O)COc3cccc4c3cccc4)Br,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,COc1ccc(cc1OC)C(=O)Oc2ccc(cc2/C=N/NC(=O)COc3cccc4c3cccc4)Br,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,COc1ccc(cc1OC)C(=O)Oc2ccc(cc2/C=N/NC(=O)COc3cccc4c3cccc4)Br,0,C=NN([R])C(=O)[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,COc1ccc(cc1OC)C(=O)Oc2ccc(cc2/C=N/NC(=O)COc3cccc4c3cccc4)Br,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)c2ccc(o2)/C=c/3\c(=O)n4c(=NC(=C([C@H]4c5ccc(cc5)OC)C(=O)OCC)C)s3,0,[R]O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)c2ccc(o2)/C=c/3\c(=O)n4c(=NC(=C([C@H]4c5ccc(cc5)OC)C(=O)OCC)C)s3,0,O=C([R])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)c2ccc(o2)/C=c/3\c(=O)n4c(=NC(=C([C@H]4c5ccc(cc5)OC)C(=O)OCC)C)s3,0,O=C(C=CN=[Car])O[R]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)c2ccc(o2)/C=c/3\c(=O)n4c(=NC(=C([C@H]4c5ccc(cc5)OC)C(=O)OCC)C)s3,0,C=[Car]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)c2ccc(o2)/C=c/3\c(=O)n4c(=NC(=C([C@H]4c5ccc(cc5)OC)C(=O)OCC)C)s3,0,O=[Car]
CCC[C@]1(CC(=O)C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(c[nH+]3)C(F)(F)F)CCc4ccccc4,CCOC(=O)c1ccc(cc1)c2ccc(o2)/C=c/3\c(=O)n4c(=NC(=C([C@H]4c5ccc(cc5)OC)C(=O)OCC)C)s3,0,[Oar]
